x,Amplitude
-386078.6078607861,0.001379235912684129
-385998.599859986,0.0013596509188461563
-385918.5918591859,0.001340201152253248
-385838.58385838586,0.001320886188658952
-385758.57585758576,0.0013017067477769056
-385678.56785678567,0.001282662686800241
-385598.5598559856,0.0012637543509292188
-385518.55185518553,0.0012449815084783931
-385438.54385438544,0.001226344690481596
-385358.53585358534,0.0012078435745608604
-385278.52785278525,0.001189478669516354
-385198.5198519852,0.0011712500835423464
-385118.5118511851,0.0011531577984443234
-385038.503850385,0.001135201919777151
-384958.4958495849,0.0011173825496072218
-384878.4878487849,0.0010996999425539366
-384798.4798479848,0.0010821543592998194
-384718.4718471847,0.0010647456850855748
-384638.46384638466,0.001047474070024065
-384558.45584558457,0.0010303394724971075
-384478.4478447845,0.001013342559415359
-384398.4398439844,0.000996482975904752
-384318.43184318434,0.0009797611394138826
-384238.42384238425,0.0009631766564127328
-384158.41584158415,0.0009467302559368578
-384078.40784078406,0.0009304216237149791
-383998.399839984,0.0009142510897183791
-383918.3918391839,0.0008982187384886977
-383838.38383838383,0.0008823247086588607
-383758.37583758374,0.0008665690965737982
-383678.3678367837,0.0008509520523972627
-383598.3598359836,0.0008354734959856569
-383518.3518351835,0.0008201337968206399
-383438.3438343834,0.0008049329568946556
-383358.3358335834,0.0007898710963463219
-383278.3278327833,0.0007749484066063277
-383198.3198319832,0.0007601647102148885
-383118.3118311831,0.000745520627595572
-383038.30383038305,0.0007310157101175
-382958.29582958296,0.0007166503379783604
-382878.28782878286,0.0007024246894462672
-382798.27982798277,0.0006883387890133343
-382718.27182718273,0.0006743924553562639
-382638.26382638264,0.0006605863738131966
-382558.25582558254,0.0006469203332718731
-382478.2478247825,0.0006333944016285155
-382398.2398239824,0.0006200087652530937
-382318.2318231823,0.0006067634492546286
-382238.2238223822,0.0005936586665898918
-382158.2158215822,0.0005806943836943265
-382078.2078207821,0.000567870832221054
-381998.199819982,0.0005551880321479074
-381918.1918191819,0.0005426459908721124
-381838.18381838186,0.0005302450679013075
-381758.17581758177,0.0005179852001920473
-381678.1678167817,0.0005058665367936446
-381598.1598159816,0.000493889165565342
-381518.15181518154,0.00048205294349814735
-381438.14381438144,0.00047035822593514964
-381358.13581358135,0.0004588051818492768
-381278.12781278125,0.0004473938761830663
-381198.1198119812,0.00043612405765242865
-381118.1118111811,0.00042499622497800744
-381038.103810381,0.0004140101088211427
-380958.09580958093,0.0004031662277489331
-380878.0878087809,0.0003924643611952581
-380798.0798079808,0.0003819046196976642
-380718.0718071807,0.00037148719970867314
-380638.0638063806,0.00036121199643904657
-380558.0558055806,0.0003510794668772207
-380478.0478047805,0.0003410893114161436
-380398.0398039804,0.00033124187040155077
-380318.03180318035,0.00032153707869440954
-380238.02380238025,0.0003119749883589097
-380158.01580158016,0.0003025558288303004
-380078.00780078006,0.0002932797813429001
-379997.99979997997,0.0002841464643922722
-379917.99179917993,0.0002751564599921215
-379837.98379837984,0.00026630970451021883
-379757.97579757974,0.0002576060372613204
-379677.9677967797,0.00024904585281402896
-379597.9597959796,0.00024062891676210511
-379517.9517951795,0.0002323557625079162
-379437.9437943794,0.00022422584016667756
-379357.9357935794,0.0002162398864684404
-379277.9277927793,0.00020839744362428602
-379197.9197919792,0.00020069901591462166
-379117.9117911791,0.00019314422177542687
-379037.90379037906,0.00018573342693302487
-378957.89578957896,0.00017846691539030304
-378877.88778877887,0.00017134418679712256
-378797.8797879788,0.00016436565560710704
-378717.87178717874,0.00015753140627991957
-378637.86378637864,0.00015084151560926942
-378557.85578557855,0.0001442958107783087
-378477.84778477845,0.00013789481334094652
-378397.8397839784,0.0001316380996020975
-378317.8317831783,0.00012552618720626914
-378237.8237823782,0.0001195586204815605
-378157.81578157813,0.00011373599963250878
-378077.8077807781,0.00010805817150764913
-377997.799779978,0.00010252486090986522
-377917.7917791779,9.713686271410313e-05
-377837.7837783778,9.189359931045654e-05
-377757.7757775778,8.679544793401665e-05
-377677.7677767777,8.184246887898282e-05
-377597.7597759776,7.703462779574136e-05
-377517.75177517754,7.237204843592723e-05
-377437.74377437745,6.785467257881353e-05
-377357.73577357735,6.348269261552319e-05
-377277.72777277726,5.92562647563491e-05
-377197.7197719772,5.5175218358179316e-05
-377117.7117711771,5.12398671148878e-05
-377037.70377037703,4.745035233978727e-05
-376957.69576957694,4.380661515141651e-05
-376877.6877687769,4.030865872902814e-05
-376797.6797679768,3.695697983754657e-05
-376717.6717671767,3.375120906326982e-05
-376637.6637663766,3.069187056668411e-05
-376557.6557655766,2.7778917250289907e-05
-376477.6477647765,2.5012695185558883e-05
-376397.6397639764,2.239324049611997e-05
-376317.6317631763,1.992128990053383e-05
-376237.62376237626,1.759686570710831e-05
-376157.61576157616,1.5420632839867208e-05
-376077.60776077607,1.339340790140945e-05
-375997.599759976,1.1515901982550332e-05
-375917.59175917594,9.789775498135962e-06
-375837.58375837584,8.216987363345e-06
-375757.57575757575,6.800145561619865e-06
-375677.56775677565,5.544089120947809e-06
-375597.5597559756,4.455243891091016e-06
-375517.5517551755,3.5438249691372783e-06
-375437.5437543754,2.8223272019485964e-06
-375357.5357535754,2.3039658681933464e-06
-375277.5277527753,1.9859930887956448e-06
-375197.5197519752,1.8345715000674858e-06
-375117.5117511751,1.7859686261660856e-06
-375037.503750375,1.7785691811551763e-06
-374957.49574957497,1.7782773528678136e-06
-374877.4877487749,1.7859054168265924e-06
-374797.4797479748,1.8380679144623422e-06
-374717.47174717474,1.997532041131876e-06
-374637.46374637465,2.327470651594237e-06
-374557.45574557455,2.859487434188123e-06
-374477.44774477446,3.5944213146213947e-06
-374397.4397439744,4.519104423520071e-06
-374317.4317431743,5.620499706775341e-06
-374237.42374237423,6.88944815663862e-06
-374157.41574157414,8.319041755004457e-06
-374077.4077407741,9.905027107451203e-06
-373997.399739974,1.1645003855499729e-05
-373917.3917391739,1.3536660085922564e-05
-373837.3837383738,1.557884470925932e-05
-373757.3757375738,1.777076620467377e-05
-373677.3677367737,2.011158394560589e-05
-373597.3597359736,2.2601063517550275e-05
-373517.3517351735,2.5238673566433516e-05
-373437.34373437345,2.8024150102099595e-05
-373357.33573357336,3.0957340484637773e-05
-373277.32773277326,3.403826517148257e-05
-373197.31973197317,3.726657050538406e-05
-373117.31173117313,4.064231024414074e-05
-373037.30373037304,4.416540162895416e-05
-372957.29572957294,4.783561592423463e-05
-372877.28772877285,5.165312043824325e-05
-372797.2797279728,5.561802713319474e-05
-372717.2717271727,5.972963999384378e-05
-372637.2637263726,6.398845308012885e-05
-372557.2557255726,6.839464542214862e-05
-372477.2477247725,7.294761679214003e-05
-372397.2397239724,7.764770260952565e-05
-372317.2317231723,8.24948555924298e-05
-372237.22372237226,8.748893973137891e-05
-372157.21572157217,9.263001684188067e-05
-372077.2077207721,9.791829984728415e-05
-371997.199719972,0.00010335341403168127
-371917.19171917194,0.00010893548990182393
-371837.18371837185,0.00011466455074949963
-371757.17571757175,0.00012054055247796109
-371677.16771677166,0.0001265635163836474
-371597.1597159716,0.0001327331586058215
-371517.1517151715,0.00013904991794713657
-371437.1437143714,0.00014551340087895763
-371357.13571357133,0.00015212400549520489
-371277.1277127713,0.00015888114113536884
-371197.1197119712,0.000165785340784031
-371117.1117111711,0.00017283629523453958
-371037.103710371,0.00018003415841655324
-370957.095709571,0.00018737866535438596
-370877.0877087709,0.00019486990170732748
-370797.0797079708,0.00020250809828610954
-370717.0717071707,0.00021029268741476435
-370637.06370637065,0.00021822416244789432
-370557.05570557056,0.00022630228271255172
-370477.04770477046,0.00023452705289676344
-370397.0397039704,0.000242898538308473
-370317.03170317033,0.0002514166242064793
-370237.02370237024,0.0002600812115938929
-370157.01570157014,0.0002688923264120095
-370077.00770077005,0.0002778501142216117
-369996.99969997,0.0002869543152526088
-369916.9916991699,0.00029620498014148707
-369836.9836983698,0.0003056021115935056
-369756.9756975698,0.0003151457087072764
-369676.9676967697,0.00032483552863729577
-369596.9596959696,0.0003346719325875497
-369516.9516951695,0.00034465440641906844
-369436.94369436946,0.00035478307078191685
-369356.93569356936,0.00036505835974688725
-369276.92769276927,0.0003754795498911489
-369196.9196919692,0.00038604702307355596
-369116.91169116914,0.0003967607004466302
-369036.90369036904,0.0004076201441190865
-368956.89568956895,0.000418625883629023
-368876.88768876885,0.0004297776201090909
-368796.8796879688,0.00044107531261265313
-368716.8716871687,0.00045251878927339583
-368636.8636863686,0.00046410841721071267
-368556.85568556853,0.000475843602567842
-368476.8476847685,0.0004877246861447333
-368396.8396839684,0.0004997514595835972
-368316.8316831683,0.0005119239868690991
-368236.8236823682,0.0005242423002429274
-368156.8156815682,0.0005367059828979854
-368076.8076807681,0.0005493152892294883
-367996.799679968,0.0005620699876683441
-367916.7916791679,0.0005749702668968904
-367836.78367836785,0.0005880159143646401
-367756.77567756776,0.0006012068385149326
-367676.76767676766,0.0006145429185038862
-367596.7596759676,0.0006280243904785019
-367516.7516751675,0.000641650949092265
-367436.74367436743,0.0006554225765754107
-367356.73567356734,0.0006693393968938587
-367276.7276727673,0.0006834010385938138
-367196.7196719672,0.000697607737642349
-367116.7116711671,0.0007119591824443704
-367036.703670367,0.000726455438775953
-366956.695669567,0.0007410963486558811
-366876.6876687669,0.000755881949485757
-366796.6796679668,0.0007708123182558027
-366716.6716671667,0.0007858870460553598
-366636.66366636666,0.0008011062811658653
-366556.65566556656,0.0008164697804695148
-366476.64766476647,0.0008319778199100913
-366396.6396639664,0.0008476301214969287
-366316.63166316634,0.0008634263946308535
-366236.62366236624,0.0008793668503241292
-366156.61566156615,0.0008954513560082999
-366076.60766076605,0.0009116798325176658
-365996.599659966,0.0009280522687130253
-365916.5916591659,0.0009445684069428918
-365836.5836583658,0.0009612282096858616
-365756.5756575657,0.0009780318449131018
-365676.5676567657,0.0009949788716044092
-365596.5596559656,0.0010120694625919478
-365516.5516551655,0.0010293032614213358
-365436.54365436547,0.0010466806987613467
-365356.53565356537,0.0010642011660832802
-365276.5276527653,0.001081864803400592
-365196.5196519652,0.001099671638694835
-365116.5116511651,0.001117621320025191
-365036.50365036505,0.0011357138966767936
-364956.49564956495,0.0011539492020899219
-364876.48764876486,0.0011723273250913444
-364796.4796479648,0.0011908480521462715
-364716.4716471647,0.0012095113364059794
-364636.46364636463,0.001228316936731899
-364556.45564556454,0.0012472649609387423
-364476.4476447645,0.0012663552565193657
-364396.4396439644,0.0012855876677719134
-364316.4316431643,0.0013049621485273057
-364236.4236423642,0.0013244784675236901
-364156.4156415642,0.0013441368102039089
-364076.4076407641,0.0013639367774165858
-363996.399639964,0.0013838784098320915
-363916.3916391639,0.001403961710256008
-363836.38363836386,0.001424186282065347
-363756.37563756376,0.001444552406265591
-363676.36763676367,0.001465059582749512
-363596.35963596357,0.0014857079357262267
-363516.35163516353,0.0015064974026694693
-363436.34363436344,0.0015274276884726646
-363356.33563356334,0.0015484986485780582
-363276.3276327633,0.0015697105515491345
-363196.3196319632,0.0015910629929703432
-363116.3116311631,0.0016125558644562602
-363036.303630363,0.001634189127685024
-362956.2956295629,0.001655962594411977
-362876.2876287629,0.0016778761555100643
-362796.2796279628,0.0016999297315025061
-362716.2716271627,0.0017221232981571247
-362636.26362636266,0.001744456551072738
-362556.25562556257,0.0017669295767855024
-362476.2476247625,0.0017895418808453198
-362396.2396239624,0.0018122939871895775
-362316.2316231623,0.001835185100188207
-362236.22362236225,0.0018582153924630014
-362156.21562156215,0.0018813847929372589
-362076.20762076206,0.0019046932628484054
-361996.199619962,0.0019281403360570262
-361916.1916191619,0.001951726264011953
-361836.1836183618,0.001975450443901562
-361756.17561756173,0.0019993133709197137
-361676.1676167617,0.002023314382989005
-361596.1596159616,0.0020474534597167376
-361516.1516151615,0.002071730725611711
-361436.1436143614,0.0020961457160518946
-361356.1356135614,0.0021206985565970196
-361276.1276127613,0.002145389030488049
-361196.1196119612,0.002170216926102519
-361116.1116111611,0.0021951821542161108
-361036.10361036105,0.0022202846067268154
-360956.09560956096,0.002245524154172871
-360876.08760876086,0.0022709004423244177
-360796.07960796077,0.0022964137434753813
-360716.07160716073,0.002322063553016573
-360636.06360636064,0.0023478499503931153
-360556.05560556054,0.0023737726070574817
-360476.0476047605,0.0023998314761285583
-360396.0396039604,0.00242602634842809
-360316.0316031603,0.0024523572030780857
-360236.0236023602,0.0024788236991496416
-360156.0156015601,0.002505425893094934
-360076.0076007601,0.0025321635569975137
-359995.99959996,0.0025590364645980985
-359915.9915991599,0.0025860446407076766
-359835.98359835986,0.0026131877163937116
-359755.97559755977,0.0026404655872707197
-359675.96759675967,0.002667878280204788
-359595.9595959596,0.002695425341198486
-359515.95159515954,0.002723106836984939
-359435.94359435944,0.002750922489299681
-359355.93559355935,0.0027788723563116065
-359275.92759275925,0.0028069559331313277
-359195.9195919592,0.0028351732335186153
-359115.9115911591,0.002863524291317403
-359035.903590359,0.002892008475640697
-358955.89558955893,0.0029206260098578497
-358875.8875887589,0.002949376722435312
-358795.8795879588,0.0029782602725251135
-358715.8715871587,0.003007276470920645
-358635.8635863586,0.00303642522108524
-358555.8555855586,0.0030657064746542587
-358475.8475847585,0.0030951198546546486
-358395.8395839584,0.0031246652609767376
-358315.83158315835,0.003154342647666976
-358235.82358235825,0.0031841517300281795
-358155.81558155816,0.0032140921907136614
-358075.80758075806,0.003244164093800681
-357995.79957995797,0.0032743670747241403
-357915.7915791579,0.0033047010775259836
-357835.78357835783,0.0033351658471205492
-357755.77557755774,0.003365761416393773
-357675.7675767577,0.0033964873667934447
-357595.7595759576,0.0034273435496665213
-357515.7515751575,0.003458329795505928
-357435.7435743574,0.0034894459228733982
-357355.7355735573,0.003520691841669274
-357275.7275727573,0.0035520671325967334
-357195.7195719572,0.003583571891295948
-357115.7115711571,0.0036152056229715244
-357035.70357035706,0.0036469684674203394
-356955.69556955696,0.0036788599760160918
-356875.68756875687,0.003710880168052659
-356795.6795679568,0.0037430286027507376
-356715.67156715674,0.003775305231919176
-356635.66356635664,0.0038077098819578764
-356555.65556555655,0.003840242253467749
-356475.64756475645,0.003872902282196145
-356395.6395639564,0.003905689793599248
-356315.6315631563,0.003938604355064152
-356235.6235623562,0.00397164598263595
-356155.61556155613,0.004004814282632404
-356075.6075607561,0.004038109252039682
-355995.599559956,0.004071530737163505
-355915.5915591559,0.004105078115316251
-355835.5835583558,0.004138751662028442
-355755.57555755577,0.004172550991492944
-355675.5675567557,0.004206475803035751
-355595.5595559556,0.004240526052463082
-355515.55155515554,0.004274701163966972
-355435.54355435545,0.004309001421543296
-355355.53555355535,0.004343426470459825
-355275.52755275526,0.004377975879084284
-355195.51955195516,0.004412649744941085
-355115.5115511551,0.004447447525224252
-355035.50355035503,0.004482369173275145
-354955.49554955494,0.004517414511491149
-354875.4875487549,0.004552583245992259
-354795.4795479548,0.00458787521872713
-354715.4715471547,0.004623290347347237
-354635.4635463546,0.004658827925062692
-354555.4555455546,0.004694488225432203
-354475.4475447545,0.004730270616659603
-354395.4395439544,0.004766175401232409
-354315.4315431543,0.0048022019253462075
-354235.42354235426,0.004838350033601141
-354155.41554155416,0.004874619641660475
-354075.40754075407,0.00491101044656354
-353995.39953995397,0.004947522071507623
-353915.39153915393,0.004984154596857448
-353835.38353835384,0.005020907473034614
-353755.37553755374,0.005057780540612445
-353675.36753675365,0.005094773981990229
-353595.3595359536,0.005131886931989485
-353515.3515351535,0.005169119597069138
-353435.3435343534,0.005206471425125596
-353355.3355335534,0.005243942381428861
-353275.3275327533,0.005281532009371655
-353195.3195319532,0.005319240590209999
-353115.3115311531,0.005357067392833768
-353035.303530353,0.005395012420465011
-352955.29552955297,0.005433075011723279
-352875.2875287529,0.005471255451602818
-352795.2795279528,0.005509553283767752
-352715.27152715274,0.005547968248636713
-352635.26352635265,0.005586500153249226
-352555.25552555255,0.005625148528147067
-352475.24752475246,0.005663913484252956
-352395.23952395236,0.005702794527863273
-352315.2315231523,0.005741791479547372
-352235.22352235223,0.005780904084208437
-352155.21552155213,0.005820132197115896
-352075.2075207521,0.005859475273414427
-351995.199519952,0.005898933288690397
-351915.1915191519,0.00593850591640484
-351835.1835183518,0.0059781929469419496
-351755.1755175518,0.006017994123442328
-351675.1675167517,0.006057909079279245
-351595.1595159516,0.006097937722151642
-351515.1515151515,0.006138079663680925
-351435.14351435145,0.00617833461063746
-351355.13551355136,0.006218702423528403
-351275.12751275126,0.0062591827990319555
-351195.11951195117,0.006299775401665066
-351115.11151115113,0.0063404799473632915
-351035.10351035104,0.006381296364950947
-350955.09550955094,0.006422224187538377
-350875.08750875085,0.006463263282013975
-350795.0795079508,0.006504413296404417
-350715.0715071507,0.006545674028717747
-350635.0635063506,0.006587045060627305
-350555.0555055506,0.006628526346515333
-350475.0475047505,0.006670117351540472
-350395.0395039504,0.006711817960515146
-350315.0315031503,0.006753627890685813
-350235.0235023502,0.0067955467225135095
-350155.01550155017,0.006837574435069418
-350075.0075007501,0.0068797104384129785
-349994.99949995,0.006921954778186168
-349914.99149914994,0.006964307057383668
-349834.98349834984,0.007006766863255801
-349754.97549754975,0.007049334018819702
-349674.96749674965,0.007092008165027638
-349594.9594959496,0.007134789237850735
-349514.9514951495,0.007177676611675184
-349434.9434943494,0.007220670262673311
-349354.93549354933,0.007263769836431151
-349274.9274927493,0.007306974998719827
-349194.9194919492,0.007350285382835872
-349114.9114911491,0.007393700976563618
-349034.903490349,0.007437221090218393
-348954.895489549,0.007480845913005987
-348874.8874887489,0.007524574655846104
-348794.8794879488,0.007568407481600723
-348714.8714871487,0.00761234363684971
-348634.86348634865,0.007656383286814749
-348554.85548554856,0.007700525645723322
-348474.84748474846,0.007744770829016968
-348394.8394839484,0.007789118349835422
-348314.83148314833,0.00783356793798038
-348234.82348234823,0.007878119237798815
-348154.81548154814,0.007922772056131863
-348074.80748074804,0.007967526016336875
-347994.799479948,0.008012380944018979
-347914.7914791479,0.008057336160433342
-347834.7834783478,0.008102391703397905
-347754.7754775478,0.008147547298038705
-347674.7674767477,0.00819280241983351
-347594.7594759476,0.008238156800512928
-347514.7514751475,0.008283610240392507
-347434.7434743474,0.008329162451804406
-347354.73547354736,0.008374812850830466
-347274.72747274727,0.008420561377164678
-347194.7194719472,0.008466407758896781
-347114.71147114714,0.00851235152726774
-347034.70347034704,0.008558392308870998
-346954.69546954695,0.00860452999885233
-346874.68746874685,0.008650764089146485
-346794.6794679468,0.008697094311753157
-346714.6714671467,0.00874352049313757
-346634.6634663466,0.008790042078089675
-346554.65546554653,0.008836658958705276
-346474.6474647465,0.00888337070895171
-346394.6394639464,0.008930176786529574
-346314.6314631463,0.008977077317926702
-346234.6234623462,0.009024071720204571
-346154.6154615462,0.009071159570583532
-346074.6074607461,0.009118340725629823
-345994.599459946,0.009165614801545296
-345914.5914591459,0.009212981381437802
-345834.58345834585,0.009260440163216024
-345754.57545754575,0.009307991050238957
-345674.56745674566,0.009355633509524005
-345594.5594559456,0.009403367079078281
-345514.5514551455,0.009451191526025587
-345434.54345434543,0.009499106668994402
-345354.53545354534,0.009547111959786938
-345274.52745274524,0.009595207244068333
-345194.5194519452,0.009643392133347183
-345114.5114511451,0.009691666190013817
-345034.503450345,0.009740029062742876
-344954.495449545,0.00978848057768783
-344874.4874487449,0.009837020148272296
-344794.4794479448,0.009885647792342968
-344714.4714471447,0.009934362850375623
-344634.46344634466,0.00998316493654027
-344554.45544554456,0.01003205390254007
-344474.44744474447,0.010081029323631313
-344394.4394439444,0.010130090939223237
-344314.43144314433,0.010179238544414665
-344234.42344234424,0.01022847120764031
-344154.41544154414,0.010277789083840954
-344074.40744074405,0.010327191820929229
-343994.399439944,0.010376678739524027
-343914.3914391439,0.010426249735417495
-343834.3834383438,0.010475904414217965
-343754.3754375437,0.010525642404988473
-343674.3674367437,0.010575463421928152
-343594.3594359436,0.010625366771810986
-343514.3514351435,0.010675352674360393
-343434.34343434346,0.010725420305664889
-343354.33543354337,0.010775569326109043
-343274.3274327433,0.010825799690429848
-343194.3194319432,0.010876110790969456
-343114.3114311431,0.01092650236501095
-343034.30343034305,0.010976973945822768
-342954.29542954295,0.011027525217619221
-342874.28742874286,0.011078155922424468
-342794.2794279428,0.011128865561941962
-342714.2714271427,0.011179653728081159
-342634.26342634263,0.011230520174551823
-342554.25542554253,0.011281464673085892
-342474.24742474244,0.011332486391356186
-342394.2394239424,0.01138358540886679
-342314.2314231423,0.011434761104355897
-342234.2234223422,0.011486013295073297
-342154.2154215422,0.011537341377976587
-342074.2074207421,0.011588745151396613
-341994.199419942,0.011640224088025428
-341914.1914191419,0.011691778006868356
-341834.18341834185,0.011743406376979688
-341754.17541754176,0.011795108922492265
-341674.16741674166,0.011846885237080057
-341594.15941594157,0.011898734945601936
-341514.15141514153,0.011950657643625429
-341434.14341434144,0.012002652967854955
-341354.13541354134,0.01205472042738844
-341274.12741274125,0.012106859768547137
-341194.1194119412,0.012159070640976318
-341114.1114111411,0.012211352605396388
-341034.103410341,0.012263705117094325
-340954.0954095409,0.012316128011776485
-340874.0874087409,0.012368620851060368
-340794.0794079408,0.012421183286680095
-340714.0714071407,0.012473814819487332
-340634.06340634066,0.012526514896566794
-340554.05540554057,0.012579283537134707
-340474.0474047405,0.012632120149595114
-340394.0394039404,0.012685024447734398
-340314.0314031403,0.012737995685847122
-340234.02340234024,0.012791033911329668
-340154.01540154015,0.01284413840392151
-340074.00740074005,0.012897308950281388
-339993.99939994,0.01295054514663493
-339913.9913991399,0.013003846534598412
